,0.4487,4082.0313,1831.5702
34582247,2.5074,3793.9453,9512.9014
34582286,2.6394,3793.9453,10013.5800
34582326,2.5602,3779.2969,9675.6699
34582364,2.4282,3769.5313,9153.2119
34582403,2.4282,3793.9453,9212.4941
34582440,2.4018,3823.2422,9182.7236
34582479,2.5074,3818.3594,9574.1172
34582517,2.4018,3818.3594,9170.9961
34582556,2.5338,3803.7109,9637.7803
34582595,2.5074,3784.1797,9488.4150
34582633,2.6130,3779.2969,9875.1689
34582672,2.6394,3784.1797,9987.8047
34582710,2.4546,3793.9453,9312.6289
34582749,2.4546,3818.3594,9372.5566
34582788,2.6658,3764.6484,10035.6180
34582827,2.6394,3764.6484,9936.2549
34582865,2.4810,3764.6484,9340.0801
34582903,2.3754,3793.9453,9012.2217
34582942,2.4018,3813.4766,9159.2686
34582980,2.5338,3808.5938,9650.1523
34583019,2.4546,3823.2422,9384.5420
34583058,2.4018,3808.5938,9147.5410
34583096,2.7185,3759.7656,10221.0680
34583136,2.6394,3779.2969,9974.9180
34583174,2.5338,3769.5313,9551.1768
34583213,2.5602,3803.7109,9738.1748
34583250,2.5866,3808.5938,9851.1982
34583289,2.5074,3808.5938,9549.6309
34583328,2.4282,3808.5938,9248.0635
34583366,2.4018,3808.5938,9147.5410
34583405,2.4810,3793.9453,9412.7656
34583443,2.3754,3798.8281,9023.8213
34583482,2.4282,3793.9453,9212.4941
34583521,2.3490,3828.1250,8992.3760
34583559,2.3754,3833.0078,9105.0117
34583598,2.6130,3803.7109,9938.9619
34583635,2.4810,3789.0625,9400.6514
34583674,2.5074,3769.5313,9451.6855
34583712,2.6394,3759.7656,9923.3672
34583751,2.5866,3789.0625,9800.6787
34583790,2.4018,3798.8281,9124.0859
34583828,2.4810,3813.4766,9461.2227
34583867,2.4546,3784.1797,9288.6582
34583905,2.7713,3779.2969,10473.6640
34583945,2.5338,3789.0625,9600.6650
34583983,2.5338,3784.1797,9588.2930
34584022,2.4810,3793.9453,9412.7656
34584060,2.5866,3789.0625,9800.6787
34584098,2.5338,3798.8281,9625.4082
34584137,2.4546,3808.5938,9348.5859
34584175,2.4282,3793.9453,9212.4941
34584214,2.4546,3784.1797,9288.6582
34584253,2.5602,3774.4141,9663.1689
34584291,2.4282,3784.1797,9188.7813
34584330,2.4282,3818.3594,9271.7764
34584368,2.3490,3823.2422,8980.9063
34584407,2.3490,3823.2422,8980.9063
34584444,2.3226,3813.4766,8857.3145
34584483,2.2435,3813.4766,8555.3613
34584522,2.3226,3779.2969,8777.9277
34584560,2.3754,3789.0625,9000.6230
34584599,2.5602,3793.9453,9713.1729
34584637,2.5602,3818.3594,9775.6768
34584676,2.5602,3798.8281,9725.6738
34584714,2.6394,3798.8281,10026.4680
34584754,2.6130,3774.4141,9862.4102
34584793,2.5338,3759.7656,9526.4326
34584830,2.5338,3774.4141,9563.5488
34584869,2.5602,3813.4766,9763.1758
34584907,2.5074,3808.5938,9549.6309
34584946,2.5866,3784.1797,9788.0498
34584985,2.4282,3784.1797,9188.7813
34585023,2.4282,3784.1797,9188.7813
34585062,2.4546,3779.2969,9276.6729
34585100,2.4810,3784.1797,9388.5371
34585139,2.5866,3818.3594,9876.4580
34585177,2.3490,3847.6563,9038.2559
34585216,2.3490,3818.3594,8969.4365
34585254,2.4282,3803.7109,9236.2070
34585292,2.4282,3789.0625,9200.6377
34585331,2.3754,3798.8281,9023.8213
34585369,2.5338,3803.7109,9637.7803
34585408,2.5338,3784.1797,9588.2930
34585446,2.6394,3813.4766,10065.1300
34585486,2.5338,3940.4297,9984.1963
34585525,2.5074,3920.8984,9831.2227
34585563,2.6658,3750.0000,9996.5693
34585602,2.5866,3715.8203,9611.2334
34585639,2.6658,3725.5859,9931.4873
34585678,2.5602,3779.2969,9675.6699
34585717,2.5338,3896.4844,9872.8486
34585755,2.4546,3691.4063,9060.9365
34585794,2.4018,3881.8359,9323.4551
34585832,2.3226,3891.6016,9038.7705
34585871,2.2962,3798.8281,8723.0273
34585909,2.3490,3881.8359,9118.5449
34585948,2.3490,3823.2422,8980.9063
34585987,2.4282,3867.1875,9390.3418
34586024,2.4018,3750.0000,9006.8096
34586063,2.4546,3808.5938,9348.5859
34586101,2.5074,3720.7031,9329.2549
34586140,2.5866,3793.9453,9813.3086
34586178,2.6130,3842.7734,10041.0310
34586218,2.5074,3823.2422,9586.3604
34586257,2.5074,3808.5938,9549.6309
34586295,2.6394,3754.8828,9910.4805
34586334,2.7185,3764.6484,10234.3430
34586373,2.6130,3808.5938,9951.7207
34586412,2.6130,3813.4766,9964.4795
34586450,2.5866,3784.1797,9788.0498
34586488,2.5338,3793.9453,9613.0371
34586527,2.5338,3784.1797,9588.2930
34586565,2.3754,3798.8281,9023.8213
34586604,2.3490,3813.4766,8957.9668
34586642,2.4282,3837.8906,9319.2031
34586681,2.4546,3823.2422,9384.5420
34586720,2.4282,3789.0625,9200.6377
34586758,2.4546,3789.0625,9300.6436
34586797,2.5602,3789.0625,9700.6719
34586834,2.6394,3789.0625,10000.6920
34586874,2.4282,3808.5938,9248.0635
34586912,2.4810,3808.5938,9449.1084
34586951,2.5074,3808.5938,9549.6309
34586990,2.5602,3779.2969,9675.6699
34587028,2.6921,3769.5313,10148.1260
34587068,2.5602,3779.2969,9675.6699
34587106,2.4018,3818.3594,9170.9961
34587145,2.5074,3823.2422,9586.3604
34587184,2.5074,3828.1250,9598.6035
34587222,2.4018,3813.4766,9159.2686
34587260,2.4810,3798.8281,9424.8799
34587298,2.5866,3764.6484,9737.5303
34587337,2.6921,3750.0000,10095.5450
34587376,2.6658,3779.2969,10074.6670
34587416,2.7449,3779.2969,10373.9140
34587456,2.6658,3754.8828,10009.5850
34587495,2.6658,3764.6484,10035.6180
34587535,2.5338,3793.9453,9613.0371
34587573,2.3226,3803.7109,8834.6328
34587612,2.3490,3803.7109,8935.0264
34587651,2.3490,3808.5938,8946.4961
34587688,2.4018,3793.9453,9112.3584
34587727,2.4018,3813.4766,9159.2686
34587765,2.3226,3833.0078,8902.6787
34587804,2.3754,3823.2422,9081.8145
34587842,2.3490,3798.8281,8923.5566
34587881,2.5866,3803.7109,9838.5684
34587920,2.2962,3798.8281,8723.0273
34587958,2.2435,3818.3594,8566.3154
34587997,2.3490,3808.5938,8946.4961
34588035,2.4282,3823.2422,9283.6328
34588073,2.5074,3803.7109,9537.3877
34588112,2.5338,3803.7109,9637.7803
34588150,2.4282,3798.8281,9224.3506
34588189,2.5866,3759.7656,9724.9004
34588227,2.6921,3769.5313,10148.1260
34588267,2.6921,3784.1797,10187.5620
34588306,2.6921,3793.9453,10213.8530
34588346,2.5074,3808.5938,9549.6309
34588385,2.5074,3818.3594,9574.1172
34588423,2.6394,3735.3516,9858.9307
34588462,2.4810,3857.4219,9570.2510
34588499,2.4282,3901.3672,9473.3369
34588538,2.5602,3828.1250,9800.6787
34588576,2.5074,3867.1875,9696.5479
34588615,2.3754,3725.5859,8849.8398
34588654,2.4018,3911.1328,9393.8213
34588692,2.3754,3745.1172,8896.2344
34588731,2.5338,3911.1328,9909.9648
34588769,2.4018,3789.0625,9100.6309
34588808,2.2962,3740.2344,8588.4814
34588847,2.4282,3730.4688,9058.3594
34588884,2.4546,3735.3516,9168.8047
34588923,2.5074,3911.1328,9806.7363
34588961,2.5602,3779.2969,9675.6699
34589000,2.4546,3671.8750,9012.9951
34589038,2.4546,3911.1328,9600.2783
34589077,2.5074,3715.8203,9317.0117
34589116,2.5074,3666.9922,9194.5801
34589154,2.4810,3701.1719,9182.5947
34589193,2.5338,3627.9297,9192.3887
34589231,2.5602,3911.1328,10013.1930
34589271,2.6394,3774.4141,9962.0303
34589308,2.5338,3808.5938,9650.1523
34589347,2.6130,3803.7109,9938.9619
34589386,2.5602,3808.5938,9750.6758
34589424,2.4810,3784.1797,9388.5371
34589463,2.4810,3789.0625,9400.6514
34589501,2.4282,3793.9453,9212.4941
34589540,2.4546,3793.9453,9312.6289
34589579,2.4810,3823.2422,9485.4512
34589617,2.4810,3818.3594,9473.3369
34589656,2.4546,3808.5938,9348.5859
34589693,2.5074,3803.7109,9537.3877
34589732,2.5602,3779.2969,9675.6699
34589770,2.6130,3779.2969,9875.1689
34589809,2.4546,3793.9453,9312.6289
34589848,2.4282,3808.5938,9248.0635
34589886,2.3490,3823.2422,8980.9063
34589925,2.4810,3813.4766,9461.2227
34589963,2.3490,3808.5938,8946.4961
34590002,2.3226,3789.0625,8800.6094
34590040,2.3226,3798.8281,8823.2920
34590078,2.4810,3789.0625,9400.6514
34590117,2.4018,3803.7109,9135.8135
34590155,2.4018,3823.2422,9182.7236
34590194,2.4546,3818.3594,9372.5566
34590232,2.5338,3789.0625,9600.6650
34590271,2.5602,3769.5313,9650.6680
34590310,2.7185,3754.8828,10207.7950
34590349,2.5074,3793.9453,9512.9014
34590388,2.4018,3808.5938,9147.5410
34590426,2.5338,3828.1250,9699.6406
34590465,2.4282,3803.7109,9236.2070
34590502,2.4018,3798.8281,9124.0859
34590541,2.2698,3789.0625,8600.5957
34590580,2.4546,3779.2969,9276.6729
34590618,2.4546,3793.9453,9312.6289
34590657,2.4282,3837.8906,9319.2031
34590695,2.3754,3828.1250,9093.4131
34590734,2.4810,3813.4766,9461.2227
34590772,2.5602,3784.1797,9688.1709
34590811,2.5602,3789.0625,9700.6719
34590850,2.5602,3769.5313,9650.6680
34590887,2.5866,3774.4141,9762.7900
34590926,2.6658,3784.1797,10087.6840
34590965,2.5866,3789.0625,9800.6787
34591004,2.4282,3789.0625,9200.6377
34591043,2.4546,3793.9453,9312.6289
34591081,2.4810,3774.4141,9364.3086
34591120,2.6921,3769.5313,10148.1260
34591159,2.4810,3803.7109,9436.9941
34591198,2.4546,3823.2422,9384.5420
34591236,2.6394,3793.9453,10013.5800
34591276,2.6394,3769.5313,9949.1426
34591314,2.4546,3774.4141,9264.6875
34591352,2.4810,3798.8281,9424.8799
34591391,2.4546,3823.2422,9384.5420
34591429,2.4546,3837.8906,9420.4980
34591468,2.5338,3803.7109,9637.7803
34591507,2.4282,3813.4766,9259.9199
34591545,2.3754,3808.5938,9047.0186
34591584,2.4282,3784.1797,9188.7813
34591622,2.4018,3779.2969,9077.1748
34591661,2.4282,3784.1797,9188.7813
34591698,2.3754,3828.1250,9093.4131
34591737,2.6394,3803.7109,10039.3550
34591777,2.5866,3789.0625,9800.6787
34591815,2.7185,3769.5313,10247.6170
34591855,2.5074,3784.1797,9488.4150
34591893,2.4018,3798.8281,9124.0859
34591932,2.5074,3818.3594,9574.1172
34591970,2.4546,3823.2422,9384.5420
34592009,2.4546,3833.0078,9408.5127
34592048,2.3754,3784.1797,8989.0244
34592086,2.3226,3793.9453,8811.9512
34592124,2.4282,3784.1797,9188.7813
34592162,2.3226,3818.3594,8868.6563
34592201,2.3226,3833.0078,8902.6787
34592240,2.2962,3837.8906,8812.7236
34592278,2.4018,3818.3594,9170.9961
34592317,2.5074,3793.9453,9512.9014
34592355,2.5866,3754.8828,9712.2705
34592394,2.6394,3769.5313,9949.1426
34592432,2.6658,3793.9453,10113.7160
34592472,2.7713,3793.9453,10514.2600
34592512,2.5602,3769.5313,9650.6680
34592549,2.4810,3779.2969,9376.4229
34592588,2.3490,3818.3594,8969.4365
34592626,2.2962,3808.5938,8745.4512
34592665,2.4546,3803.7109,9336.6006
34592703,2.5602,3847.6563,9850.6826
34592742,2.5602,3793.9453,9713.1729
34592781,2.5074,3789.0625,9500.6582
34592819,2.5866,3779.2969,9775.4199
34592858,2.4546,3779.2969,9276.6729
34592896,2.3754,3798.8281,9023.8213
34592934,2.3226,3828.1250,8891.3379
34592973,2.3490,3803.7109,8935.0264
34593011,2.4546,3803.7109,9336.6006
34593050,2.4018,3803.7109,9135.8135
34593088,2.4282,3793.9453,9212.4941
34593127,2.4810,3789.0625,9400.6514
34593165,2.5074,3789.0625,9500.6582
34593204,2.5602,3784.1797,9688.1709
34593243,2.5602,3808.5938,9750.6758
34593281,2.4810,3784.1797,9388.5371
34593319,2.5074,3759.7656,9427.2002
34593357,2.5602,3759.7656,9625.6670
34593396,2.5602,3754.8828,9613.1660
34593434,2.3754,3818.3594,9070.2158
34593473,2.4810,3828.1250,9497.5654
34593512,2.4282,3828.1250,9295.4893
34593550,2.2698,3808.5938,8644.9287
34593589,2.2435,3813.4766,8555.3613
34593627,2.3226,3818.3594,8868.6563
34593666,2.2435,3803.7109,8533.4521
34593704,2.4018,3798.8281,9124.0859
34593742,2.4546,3823.2422,9384.5420
34593781,2.5074,3808.5938,9549.6309
34593819,2.5074,3808.5938,9549.6309
34593858,2.6130,3789.0625,9900.6865
34593896,2.7449,3759.7656,10320.3030
34593936,2.6658,3764.6484,10035.6180
34593976,2.6921,3793.9453,10213.8530
34594015,2.5866,3779.2969,9775.4199
34594054,2.5338,3779.2969,9575.9209
34594092,2.4018,3774.4141,9065.4473
34594130,2.5338,3774.4141,9563.5488
34594169,2.5866,3793.9453,9813.3086
34594207,2.5338,3803.7109,9637.7803
34594246,2.3490,3828.1250,8992.3760
34594284,2.4546,3818.3594,9372.5566
34594323,2.3226,3803.7109,8834.6328
34594361,2.4018,3793.9453,9112.3584
34594400,2.5074,3793.9453,9512.9014
34594439,2.3226,3793.9453,8811.9512
34594477,2.3226,3803.7109,8834.6328
34594515,2.4282,3828.1250,9295.4893
34594553,2.5602,3808.5938,9750.6758
34594592,2.5602,3793.9453,9713.1729
34594630,2.5074,3798.8281,9525.1445
34594669,2.5074,3774.4141,9463.9287
34594708,2.5074,3745.1172,9390.4707
34594746,2.5602,3759.7656,9625.6670
34594785,2.4810,3813.4766,9461.2227
34594823,2.3754,3833.0078,9105.0117
34594862,2.4018,3813.4766,9159.2686
34594899,2.5074,3793.9453,9512.9014
34594938,2.4810,3784.1797,9388.5371
34594977,2.4546,3779.2969,9276.6729
34595015,2.3490,3789.0625,8900.6172
34595054,2.4810,3803.7109,9436.9941
34595092,2.5602,3818.3594,9775.6768
34595131,2.4282,3808.5938,9248.0635
34595170,2.3226,3828.1250,8891.3379
34595208,2.4810,3789.0625,9400.6514
34595247,2.4018,3793.9453,9112.3584
34595284,2.4546,3740.2344,9180.7900
34595323,2.5338,3779.2969,9575.9209
34595361,2.5338,3793.9453,9613.0371
34595400,2.4282,3793.9453,9212.4941
34595439,2.4282,3818.3594,9271.7764
34595477,2.4810,3813.4766,9461.2227
34595516,2.4282,3813.4766,9259.9199
34595554,2.4282,3779.2969,9176.9248
34595593,2.5074,3774.4141,9463.9287
34595631,2.5074,3779.2969,9476.1719
34595670,2.4546,3798.8281,9324.6152
34595708,2.5602,3808.5938,9750.6758
34595746,2.4546,3798.8281,9324.6152
34595785,2.5074,3774.4141,9463.9287
34595823,2.5074,3784.1797,9488.4150
34595862,2.4546,3774.4141,9264.6875
34595901,2.3490,3789.0625,8900.6172
34595939,2.3754,3813.4766,9058.6172
34595978,2.5602,3813.4766,9763.1758
34596016,2.2962,3833.0078,8801.5117
34596055,2.5338,3798.8281,9625.4082
34596092,2.4810,3803.7109,9436.9941
34596131,2.4810,3764.6484,9340.0801
34596170,2.3226,3789.0625,8800.6094
34596208,2.3226,3798.8281,8823.2920
34596247,2.5338,3818.3594,9674.8965
34596285,2.4810,3803.7109,9436.9941
34596324,2.4546,3823.2422,9384.5420
34596362,2.5602,3793.9453,9713.1729
34596401,2.6394,3769.5313,9949.1426
34596440,2.6658,3750.0000,9996.5693
34596477,2.6921,3764.6484,10134.9800
34596517,2.7449,3784.1797,10387.3170
34596556,2.5074,3798.8281,9525.1445
34596595,2.5338,3784.1797,9588.2930
34596634,2.4282,3754.8828,9117.6426
34596672,2.3754,3808.5938,9047.0186
34596711,2.2962,3896.4844,8947.2695
34596749,2.4018,3842.7734,9229.6348
34596788,2.2962,3828.1250,8790.2998
34596826,2.2962,3813.4766,8756.6631
34596865,2.2962,3750.0000,8610.9053
34596903,2.4282,3745.1172,9093.9297
34596941,2.4810,3798.8281,9424.8799
34596980,2.5866,3769.5313,9750.1602
34597018,2.6130,3764.6484,9836.8936
34597057,2.6658,3793.9453,10113.7160
34597096,2.6130,3793.9453,9913.4453
34597135,2.6394,3740.2344,9871.8174
34597174,2.6130,3769.5313,9849.6514
34597212,2.5074,3798.8281,9525.1445
34597251,2.5866,3798.8281,9825.9385
34597288,2.5074,3793.9453,9512.9014
34597327,2.5074,3784.1797,9488.4150
34597366,2.4810,3789.0625,9400.6514
34597404,2.4018,3798.8281,9124.0859
34597443,2.3490,3798.8281,8923.5566
34597481,2.3490,3798.8281,8923.5566
34597520,2.5074,3793.9453,9512.9014
34597558,2.4546,3813.4766,9360.5713
34597597,2.4810,3818.3594,9473.3369
34597636,2.4810,3798.8281,9424.8799
34597673,2.5074,3789.0625,9500.6582
34597712,2.4018,3774.4141,9065.4473
34597750,2.4546,3774.4141,9264.6875
34597789,2.5338,3793.9453,9613.0371
34597827,2.5338,3798.8281,9625.4082
34597866,2.3754,3813.4766,9058.6172
34597905,2.4282,3823.2422,9283.6328
34597943,2.4282,3808.5938,9248.0635
34597982,2.6394,3774.4141,9962.0303
34598020,2.6130,3769.5313,9849.6514
34598059,2.6658,3759.7656,10022.6020
34598098,2.6394,3764.6484,9936.2549
34598136,2.6658,3784.1797,10087.6840
34598176,2.4810,3803.7109,9436.9941
34598214,2.2698,3793.9453,8611.6787
34598253,2.2435,3793.9453,8511.5439
34598291,2.3490,3784.1797,8889.1475
34598330,2.4810,3779.2969,9376.4229
34598369,2.5602,3789.0625,9700.6719
34598407,2.4282,3818.3594,9271.7764
34598446,2.5602,3784.1797,9688.1709
34598483,2.5074,3764.6484,9439.4424
34598522,2.3754,3793.9453,9012.2217
34598560,2.4546,3789.0625,9300.6436
34598599,2.4546,3774.4141,9264.6875
34598638,2.4810,3784.1797,9388.5371
34598676,2.4810,3789.0625,9400.6514
34598715,2.3754,3842.7734,9128.2100
34598753,2.4018,3828.1250,9194.4512
34598792,2.4282,3798.8281,9224.3506
34598831,2.5602,3789.0625,9700.6719
34598868,2.4018,3774.4141,9065.4473
34598907,2.5074,3779.2969,9476.1719
34598945,2.5338,3808.5938,9650.1523
34598984,2.5338,3803.7109,9637.7803
34599022,2.6394,3774.4141,9962.0303
34599061,2.6394,3784.1797,9987.8047
34599100,2.6921,3764.6484,10134.9800
34599139,2.6130,3764.6484,9836.8936
34599178,2.5602,3803.7109,9738.1748
34599216,2.3490,3823.2422,8980.9063
34599255,2.5074,3808.5938,9549.6309
34599292,2.5602,3798.8281,9725.6738
34599331,2.5866,3774.4141,9762.7900
34599370,2.5074,3769.5313,9451.6855
34599408,2.3754,3784.1797,8989.0244
34599447,2.2698,3823.2422,8678.1777
34599485,2.4546,3808.5938,9348.5859
34599524,2.4810,3789.0625,9400.6514
34599563,2.3754,3803.7109,9035.4199
34599601,2.5338,3789.0625,9600.6650
34599640,2.5602,3779.2969,9675.6699
34599677,2.5338,3745.1172,9489.3164
34599716,2.4282,3798.8281,9224.3506
34599754,2.6658,3813.4766,10165.7810
34599794,2.5074,3808.5938,9549.6309
34599833,2.4546,3793.9453,9312.6289
34599871,2.6130,3793.9453,9913.4453
34599910,2.5602,3774.4141,9663.1689
34599948,2.5338,3750.0000,9501.6885
34599987,2.5866,3793.9453,9813.3086
34600025,2.7185,3784.1797,10287.4390
34600065,2.5338,3803.7109,9637.7803
34600103,2.4810,3818.3594,9473.3369
34600141,2.3490,3789.0625,8900.6172
34600180,2.4282,3784.1797,9188.7813
34600218,2.4810,3784.1797,9388.5371
34600257,2.4282,3789.0625,9200.6377
34600296,2.3490,3818.3594,8969.4365
34600334,2.4546,3823.2422,9384.5420
34600373,2.6394,3774.4141,9962.0303
34600411,2.7185,3774.4141,10260.8910
34600451,2.6921,3759.7656,10121.8360
34600489,2.6658,3681.6406,9814.3398
34600528,2.6130,3793.9453,9913.4453
34600567,2.7185,3745.1172,10181.2460
34600606,2.5338,3798.8281,9625.4082
34600645,2.5074,3769.5313,9451.6855
34600683,2.4546,3779.2969,9276.6729
34600722,2.5074,3769.5313,9451.6855
34600761,2.4546,3803.7109,9336.6006
34600799,2.3490,3833.0078,9003.8457
34600838,2.3226,3833.0078,8902.6787
34600876,2.4018,3823.2422,9182.7236
34600914,2.4546,3798.8281,9324.6152
34600952,2.4810,3793.9453,9412.7656
34600991,2.4546,3779.2969,9276.6729
34601030,2.4810,3764.6484,9340.0801
34601068,2.5338,3833.0078,9712.0127
34601107,2.5338,3798.8281,9625.4082
34601145,2.5602,3808.5938,9750.6758
34601184,2.4282,3803.7109,9236.2070
34601222,2.4810,3793.9453,9412.7656
34601261,2.5338,3789.0625,9600.6650
34601299,2.5866,3769.5313,9750.1602
34601337,2.5602,3779.2969,9675.6699
34601376,2.5074,3789.0625,9500.6582
34601414,2.4810,3803.7109,9436.9941
34601453,2.6921,3789.0625,10200.7070
34601493,2.6130,3798.8281,9926.2031
34601531,2.2962,3798.8281,8723.0273
34601570,2.3490,3789.0625,8900.6172
34601608,2.4018,3784.1797,9088.9033
34601647,2.4282,3808.5938,9248.0635
34601684,2.4018,3813.4766,9159.2686
34601723,2.5074,3818.3594,9574.1172
34601762,2.6658,3793.9453,10113.7160
34601801,2.5866,3793.9453,9813.3086
34601840,2.5866,3754.8828,9712.2705
34601878,2.5338,3759.7656,9526.4326
34601917,2.5866,3789.0625,9800.6787
34601955,2.5602,3803.7109,9738.1748
34601994,2.5074,3793.9453,9512.9014
34602033,2.4018,3813.4766,9159.2686
34602071,2.4546,3789.0625,9300.6436
34602109,2.4810,3789.0625,9400.6514
34602147,2.4546,3793.9453,9312.6289
34602186,2.1643,3823.2422,8274.5430
34602225,2.3226,3842.7734,8925.3604
34602263,2.3490,3828.1250,8992.3760
34602302,2.4546,3798.8281,9324.6152
34602340,2.3754,3798.8281,9023.8213
34602379,2.4018,3789.0625,9100.6309
34602417,2.4546,3764.6484,9240.7168
34602456,2.6921,3764.6484,10134.9800
34602496,2.5338,3779.2969,9575.9209
34602533,2.7185,3808.5938,10353.8100
34602573,2.4810,3789.0625,9400.6514
34602611,2.5866,3754.8828,9712.2705
34602650,2.6658,3769.5313,10048.6350
34602690,2.4546,3808.5938,9348.5859
34602728,2.4282,3818.3594,9271.7764
34602767,2.3754,3813.4766,9058.6172
34602805,2.5602,3793.9453,9713.1729
34602844,2.4810,3798.8281,9424.8799
34602882,2.4018,3774.4141,9065.4473
34602920,2.4546,3789.0625,9300.6436
34602959,2.4810,3789.0625,9400.6514
34602997,2.5602,3798.8281,9725.6738
34603036,2.5602,3808.5938,9750.6758
34603074,2.4810,3808.5938,9449.1084
34603113,2.4282,3789.0625,9200.6377
34603151,2.5338,3774.4141,9563.5488
34603190,2.5866,3764.6484,9737.5303
34603229,2.4282,3793.9453,9212.4941
34603267,2.4282,3837.8906,9319.2031
34603305,2.4018,3808.5938,9147.5410
34603343,2.4018,3818.3594,9170.9961
34603382,2.4018,3784.1797,9088.9033
34603421,2.3490,3823.2422,8980.9063
34603459,2.3226,3789.0625,8800.6094
34603498,2.4282,3789.0625,9200.6377
34603536,2.5602,3789.0625,9700.6719
34603575,2.4546,3818.3594,9372.5566
34603613,2.4018,3818.3594,9170.9961
34603652,2.5602,3745.1172,9588.1641
34603691,2.6394,3803.7109,10039.3550
34603729,2.5866,3750.0000,9699.6416
34603768,2.6130,3750.0000,9798.6172
34603806,2.7449,3769.5313,10347.1080
34603846,2.6658,3784.1797,10087.6840
34603885,2.4018,3779.2969,9077.1748
34603924,2.4282,3779.2969,9176.9248
34603963,2.4546,3784.1797,9288.6582
34604001,2.4282,3833.0078,9307.3457
34604040,2.4018,3842.7734,9229.6348
34604078,2.2435,3842.7734,8621.0869
34604116,2.3226,3828.1250,8891.3379
34604155,2.3754,3808.5938,9047.0186
34604193,2.5602,3769.5313,9650.6680
34604232,2.5074,3764.6484,9439.4424
34604270,2.6130,3764.6484,9836.8936
34604309,2.7185,3789.0625,10300.7130
34604348,2.6658,3789.0625,10100.7000
34604388,2.6658,3764.6484,10035.6180
34604428,2.6130,3706.0547,9683.7900
34604466,2.6130,3808.5938,9951.7207
34604505,2.6394,3691.4063,9742.9424
34604542,2.6394,3706.0547,9781.6055
34604581,2.5338,3842.7734,9736.7568
34604620,2.5338,3872.0703,9810.9883
34604658,2.4546,3867.1875,9492.4102
34604697,2.3754,3701.1719,8791.8457
34604735,2.4282,3852.5391,9354.7725
34604774,2.4018,3842.7734,9229.6348
34604812,2.4282,3881.8359,9425.9111
34604851,2.4546,3750.0000,9204.7607
34604890,2.4018,3754.8828,9018.5371
34604928,2.4546,3735.3516,9168.8047
34604966,2.5074,3725.5859,9341.4980
34605004,2.4282,3847.6563,9342.9160
34605043,2.5074,3735.3516,9365.9844
34605081,2.5338,3745.1172,9489.3164
34605120,2.6658,3852.5391,10269.9120
34605160,2.7449,3774.4141,10360.5120
34605199,2.6130,3759.7656,9824.1348
34605238,2.5602,3759.7656,9625.6670
34605276,2.5602,3779.2969,9675.6699
34605315,2.5866,3759.7656,9724.9004
34605353,2.3490,3808.5938,8946.4961
34605391,2.3754,3808.5938,9047.0186
34605430,2.4018,3803.7109,9135.8135
34605468,2.5866,3774.4141,9762.7900
34605507,2.5602,3764.6484,9638.1680
34605545,2.6130,3779.2969,9875.1689
34605584,2.4546,3808.5938,9348.5859
34605623,2.3754,3833.0078,9105.0117
34605661,2.4018,3842.7734,9229.6348
34605700,2.4018,3793.9453,9112.3584
34605737,2.4282,3793.9453,9212.4941
34605776,2.4018,3779.2969,9077.1748
34605814,2.4810,3774.4141,9364.3086
34605853,2.6394,3769.5313,9949.1426
34605892,2.6658,3779.2969,10074.6670
34605931,2.7449,3750.0000,10293.4960
34605971,2.8241,3750.0000,10590.4240
34606010,2.7449,3764.6484,10333.7050
34606050,2.4810,3803.7109,9436.9941
34606089,2.5338,3789.0625,9600.6650
34606127,2.4018,3793.9453,9112.3584
34606166,2.5074,3784.1797,9488.4150
34606203,2.2962,3803.7109,8734.2393
34606242,2.3754,3803.7109,9035.4199
34606280,2.3490,3808.5938,8946.4961
34606319,2.4810,3793.9453,9412.7656
34606358,2.5074,3803.7109,9537.3877
34606396,2.4018,3803.7109,9135.8135
34606435,2.5602,3784.1797,9688.1709
34606473,2.5338,3769.5313,9551.1768
34606512,2.5074,3779.2969,9476.1719
34606551,2.4018,3808.5938,9147.5410
34606588,2.5866,3808.5938,9851.1982
34606627,2.5338,3818.3594,9674.8965
34606665,2.6394,3789.0625,10000.6920
34606705,2.5338,3774.4141,9563.5488
34606743,2.6658,3759.7656,10022.6020
34606783,2.6394,3701.1719,9768.7178
34606822,2.6921,3691.4063,9937.8018
34606860,2.5338,3813.4766,9662.5244
34606899,2.5602,3681.6406,9425.6533
34606937,2.4546,3852.5391,9456.4541
34606976,2.5338,3745.1172,9489.3164
34607013,2.4018,3847.6563,9241.3623
34607052,2.3226,3896.4844,9050.1113
34607091,2.3226,3754.8828,8721.2227
34607129,2.4282,3750.0000,9105.7861
34607168,2.5338,3784.1797,9588.2930
34607206,2.5338,3730.4688,9452.2012
34607245,2.5074,3769.5313,9451.6855
34607284,2.6394,3725.5859,9833.1553
34607322,2.5866,3847.6563,9952.2363
34607361,2.5074,3872.0703,9708.7910
34607398,2.5338,3754.8828,9514.0605
34607437,2.4546,3901.3672,9576.3076
34607475,2.3754,3764.6484,8942.6299
34607514,2.4018,3745.1172,8995.0820
34607553,2.4546,3710.9375,9108.8779
34607591,2.4810,3754.8828,9315.8516
34607630,2.3226,3818.3594,8868.6563
34607668,2.5602,3837.8906,9825.6807
34607707,2.5074,3818.3594,9574.1172
34607745,2.4546,3837.8906,9420.4980
34607783,2.5338,3750.0000,9501.6885
34607822,2.5602,3808.5938,9750.6758
34607860,2.5338,3720.7031,9427.4570
