062.50003431,4067.3828,1395.5864
344045639,2.3754,3759.7656,8931.0313
344045678,2.2962,3730.4688,8566.0576
344045718,2.2698,3789.0625,8600.5957
344045757,2.3226,3754.8828,8721.2227
344045797,2.4546,3793.9453,9312.6289
344045837,2.4282,3735.3516,9070.2168
344045876,2.3226,3769.5313,8755.2461
344045916,2.3490,3740.2344,8785.9180
344045955,2.2698,3774.4141,8567.3457
344045995,2.2698,3759.7656,8534.0957
344046034,2.2435,3769.5313,8456.7715
344046073,2.4018,3745.1172,8995.0820
344046113,2.3754,3759.7656,8931.0313
344046152,2.3490,3764.6484,8843.2676
344046192,2.2698,3784.1797,8589.5117
344046232,2.3226,3735.3516,8675.8594
344046271,2.4282,3759.7656,9129.4990
344046311,2.4282,3784.1797,9188.7813
344046350,2.3490,3754.8828,8820.3281
344046390,2.3754,3759.7656,8931.0313
344046430,2.2435,3784.1797,8489.6348
344046469,2.3226,3745.1172,8698.5410
344046509,2.3490,3759.7656,8831.7979
344046547,2.3490,3745.1172,8797.3887
344046587,2.3490,3764.6484,8843.2676
344046627,2.4810,3769.5313,9352.1943
344046666,2.2698,3769.5313,8556.2627
344046706,2.3226,3745.1172,8698.5410
344046745,2.3490,3759.7656,8831.7979
344046785,2.4810,3706.0547,9194.7090
344046824,2.3226,3759.7656,8732.5635
344046864,2.2435,3828.1250,8588.2236
344046904,2.2435,3779.2969,8478.6807
344046943,2.1643,3745.1172,8105.4590
344046983,2.3226,3779.2969,8777.9277
344047022,2.3754,3735.3516,8873.0371
344047062,2.3490,3764.6484,8843.2676
344047101,2.3226,3730.4688,8664.5176
344047140,2.4018,3745.1172,8995.0820
344047180,2.3754,3720.7031,8838.2412
344047219,2.4546,3774.4141,9264.6875
344047259,2.4810,3730.4688,9255.2803
344047299,2.4546,3764.6484,9240.7168
344047338,2.3226,3745.1172,8698.5410
344047378,2.3754,3725.5859,8849.8398
344047417,2.2698,3769.5313,8556.2627
344047457,2.2962,3779.2969,8678.1787
344047497,2.3226,3740.2344,8687.2002
344047536,2.2962,3774.4141,8666.9658
344047576,2.2171,3745.1172,8303.1523
344047614,2.2171,3779.2969,8378.9307
344047654,2.2962,3769.5313,8655.7539
344047694,2.2435,3764.6484,8445.8174
344047733,2.3490,3730.4688,8762.9785
344047773,2.2962,3764.6484,8644.5420
344047812,2.4018,3745.1172,8995.0820
344047852,2.2698,3764.6484,8545.1797
344047892,2.4282,3740.2344,9082.0732
344047931,2.5074,3745.1172,9390.4707
344047971,2.4546,3710.9375,9108.8779
344048010,2.6394,3725.5859,9833.1553
344048050,2.4810,3720.7031,9231.0518
344048089,2.4018,3754.8828,9018.5371
344048129,2.4018,3754.8828,9018.5371
344048168,2.4018,3725.5859,8948.1719
344048207,2.4018,3759.7656,9030.2646
344048247,2.4282,3725.5859,9046.5029
344048286,2.3490,3759.7656,8831.7979
344048326,2.3226,3730.4688,8664.5176
344048366,2.1643,3793.9453,8211.1357
344048405,2.1379,3784.1797,8090.1226
344048445,2.3226,3764.6484,8743.9053
344048484,2.2698,3754.8828,8523.0127
344048524,2.1907,3798.8281,8321.9678
344048564,2.2698,3759.7656,8534.0957
344048603,2.2698,3789.0625,8600.5957
344048643,2.2698,3750.0000,8511.9297
344048681,2.3226,3847.6563,8936.7021
344048721,2.4018,3730.4688,8959.8994
344048761,2.4282,3759.7656,9129.4990
344048800,2.4282,3715.8203,9022.7900
344048840,2.4018,3750.0000,9006.8096
344048879,2.4546,3740.2344,9180.7900
344048919,2.4282,3759.7656,9129.4990
344048959,2.5338,3706.0547,9390.3408
344048998,2.5074,3735.3516,9365.9844
344049038,2.4546,3735.3516,9168.8047
344049077,2.3490,3764.6484,8843.2676
344049117,2.2962,3759.7656,8633.3301
344049157,2.3754,3774.4141,8965.8271
344049196,2.4546,3745.1172,9192.7754
344049235,2.3490,3754.8828,8820.3281
344049274,2.4018,3735.3516,8971.6270
344049314,2.3226,3759.7656,8732.5635
344049353,2.3490,3745.1172,8797.3887
344049393,2.3754,3803.7109,9035.4199
344049433,2.4282,3740.2344,9082.0732
344049472,2.4810,3745.1172,9291.6230
344049512,2.4018,3735.3516,8971.6270
344049551,2.2698,3764.6484,8545.1797
344049591,2.2171,3798.8281,8422.2334
344049631,2.2435,3769.5313,8456.7715
344049670,2.3490,3759.7656,8831.7979
344049710,2.4018,3745.1172,8995.0820
344049748,2.4018,3745.1172,8995.0820
344049788,2.2698,3740.2344,8489.7627
344049828,2.4018,3754.8828,9018.5371
344049867,2.2962,3754.8828,8622.1182
344049907,2.3754,3720.7031,8838.2412
344049946,2.4546,3759.7656,9228.7314
344049986,2.5074,3745.1172,9390.4707
344050026,2.4810,3730.4688,9255.2803
344050065,2.3754,3759.7656,8931.0313
344050105,2.3490,3735.3516,8774.4482
344050144,2.3754,3784.1797,8989.0244
344050184,2.2962,3730.4688,8566.0576
344050224,2.3490,3784.1797,8889.1475
344050263,2.3490,3759.7656,8831.7979
344050302,2.2698,3779.2969,8578.4287
344050341,2.1379,3779.2969,8079.6836
344050381,2.2962,3779.2969,8678.1787
344050421,2.2698,3779.2969,8578.4287
344050460,2.4018,3774.4141,9065.4473
344050500,2.3490,3740.2344,8785.9180
344050539,2.3226,3750.0000,8709.8818
344050579,2.4282,3735.3516,9070.2168
344050618,2.3754,3828.1250,9093.4131
344050658,2.3490,3750.0000,8808.8584
344050698,2.4810,3730.4688,9255.2803
344050737,2.5602,3750.0000,9600.6650
344050777,2.4018,3740.2344,8983.3545
344050816,2.4546,3745.1172,9192.7754
344050855,2.3754,3754.8828,8919.4326
344050895,2.3226,3793.9453,8811.9512
344050934,2.4546,3735.3516,9168.8047
344050974,2.3490,3740.2344,8785.9180
344051013,2.2698,3750.0000,8511.9297
344051053,2.4018,3754.8828,9018.5371
344051093,2.2962,3735.3516,8577.2695
344051132,2.3490,3759.7656,8831.7979
344051172,2.4018,3735.3516,8971.6270
344051211,2.4018,3764.6484,9041.9922
344051251,2.2435,3740.2344,8391.0459
344051291,2.1907,3769.5313,8257.7881
344051330,2.2435,3754.8828,8423.9082
344051369,2.2698,3745.1172,8500.8467
344051408,2.3226,3740.2344,8687.2002
344051448,2.4546,3754.8828,9216.7461
344051488,2.4018,3735.3516,8971.6270
344051527,2.4018,3750.0000,9006.8096
344051567,2.3754,3725.5859,8849.8398
344051606,2.4546,3764.6484,9240.7168
344051646,2.2962,3735.3516,8577.2695
344051686,2.3754,3745.1172,8896.2344
344051725,2.4282,3730.4688,9058.3594
344051765,2.3226,3779.2969,8777.9277
344051804,2.1907,3754.8828,8225.6982
344051844,2.2962,3774.4141,8666.9658
344051883,2.3226,3740.2344,8687.2002
344051922,2.3490,3784.1797,8889.1475
344051962,2.4810,3730.4688,9255.2803
344052001,2.5602,3730.4688,9550.6611
344052041,2.4546,3730.4688,9156.8193
344052080,2.4282,3750.0000,9105.7861
344052120,2.3754,3759.7656,8931.0313
344052160,2.4282,3745.1172,9093.9297
344052199,2.4546,3745.1172,9192.7754
344052239,2.4282,3735.3516,9070.2168
344052278,2.4810,3759.7656,9327.9658
344052318,2.2962,3725.5859,8554.8447
344052358,2.2962,3764.6484,8644.5420
344052397,2.4018,3706.0547,8901.2607
344052436,2.4018,3906.2500,9382.0938
344052475,2.3754,3764.6484,8942.6299
344052515,2.3754,3745.1172,8896.2344
344052555,2.2435,3750.0000,8412.9541
344052594,2.1643,3789.0625,8200.5684
344052634,2.2435,3750.0000,8412.9541
344052673,2.3490,3774.4141,8866.2070
344052713,2.3226,3740.2344,8687.2002
344052753,2.3226,3764.6484,8743.9053
344052792,2.2962,3745.1172,8599.6934
344052832,2.4546,3769.5313,9252.7021
344052871,2.4282,3735.3516,9070.2168
344052911,2.4810,3750.0000,9303.7373
344052951,2.3754,3750.0000,8907.8330
344052989,2.2962,3774.4141,8666.9658
344053029,2.2962,3735.3516,8577.2695
344053068,2.3226,3769.5313,8755.2461
344053108,2.4282,3730.4688,9058.3594
344053147,2.4018,3730.4688,8959.8994
344053187,2.3754,3657.2266,8687.4570
344053227,2.4018,3759.7656,9030.2646
344053266,2.2962,3740.2344,8588.4814
344053306,2.2435,3764.6484,8445.8174
344053345,2.3226,3735.3516,8675.8594
344053385,2.3490,3735.3516,8774.4482
344053425,2.3754,3730.4688,8861.4385
344053464,2.4282,3740.2344,9082.0732
344053504,2.4546,3740.2344,9180.7900
344053542,2.2962,3750.0000,8610.9053
344053582,2.4018,3750.0000,9006.8096
344053622,2.4282,3730.4688,9058.3594
344053661,2.3754,3759.7656,8931.0313
344053701,2.2962,3764.6484,8644.5420
344053740,2.2171,3789.0625,8400.5820
344053780,2.1379,3764.6484,8048.3667
344053820,2.1907,3769.5313,8257.7881
344053859,2.4282,3745.1172,9093.9297
344053899,2.4546,3750.0000,9204.7607
344053938,2.3490,3740.2344,8785.9180
344053978,2.2435,3759.7656,8434.8633
344054018,2.4282,3735.3516,9070.2168
344054056,2.3754,3754.8828,8919.4326
344054096,2.3490,3730.4688,8762.9785
344054135,2.5338,3745.1172,9489.3164
344054175,2.4810,3715.8203,9218.9375
344054215,2.3754,3715.8203,8826.6426
344054254,2.4810,3725.5859,9243.1660
344054294,2.4810,3725.5859,9243.1660
344054333,2.4546,3710.9375,9108.8779
344054373,2.3754,3754.8828,8919.4326
344054412,2.2698,3740.2344,8489.7627
344054452,2.2698,3774.4141,8567.3457
344054492,2.3226,3745.1172,8698.5410
344054531,2.1907,3774.4141,8268.4854
344054571,2.4018,3720.7031,8936.4443
344054609,2.5602,3740.2344,9575.6631
344054649,2.4810,3725.5859,9243.1660
344054689,2.4018,3735.3516,8971.6270
344054728,2.3226,3730.4688,8664.5176
344054768,2.3754,3735.3516,8873.0371
344054807,2.5074,3740.2344,9378.2275
344054847,2.4546,3725.5859,9144.8340
344054887,2.6130,3715.8203,9709.3066
344054926,2.5074,3803.7109,9537.3877
344054966,2.2698,3750.0000,8511.9297
344055005,2.2962,3754.8828,8622.1182
344055045,2.4282,3764.6484,9141.3555
344055085,2.3490,3735.3516,8774.4482
344055123,2.3226,3774.4141,8766.5869
344055163,2.2698,3745.1172,8500.8467
344055202,2.3226,3769.5313,8755.2461
344055242,2.1907,3750.0000,8215.0020
344055282,2.3226,3764.6484,8743.9053
344055321,2.4282,3740.2344,9082.0732
344055361,2.3754,3764.6484,8942.6299
344055400,2.4018,3735.3516,8971.6270
344055440,2.3226,3764.6484,8743.9053
344055480,2.4282,3769.5313,9153.2119
344055519,2.3754,3759.7656,8931.0313
344055559,2.4546,3720.7031,9132.8486
344055598,2.4546,3759.7656,9228.7314
344055638,2.3754,3720.7031,8838.2412
344055676,2.3490,3764.6484,8843.2676
344055716,2.3490,3745.1172,8797.3887
344055756,2.2698,3764.6484,8545.1797
344055795,2.4018,3735.3516,8971.6270
344055835,2.3754,3769.5313,8954.2285
344055874,2.3226,3735.3516,8675.8594
344055914,2.3490,3769.5313,8854.7373
344055954,2.4018,3715.8203,8924.7158
344055993,2.3754,3876.9531,9209.4004
344056033,2.3490,3720.7031,8740.0391
344056072,2.4018,3754.8828,9018.5371
344056112,2.3754,3725.5859,8849.8398
344056152,2.3754,3779.2969,8977.4258
344056190,2.2698,3745.1172,8500.8467
344056230,2.2962,3769.5313,8655.7539
344056269,2.4810,3745.1172,9291.6230
344056309,2.4810,3745.1172,9291.6230
344056349,2.4546,3730.4688,9156.8193
344056388,2.2962,3750.0000,8610.9053
344056428,2.4018,3740.2344,8983.3545
344056467,2.3490,3764.6484,8843.2676
344056507,2.2171,3750.0000,8313.9775
344056547,2.3490,3750.0000,8808.8584
344056586,2.3226,3745.1172,8698.5410
344056626,2.3490,3764.6484,8843.2676
344056665,2.1643,3750.0000,8116.0264
344056705,2.2962,3735.3516,8577.2695
344056744,2.4282,3706.0547,8999.0771
344056783,2.4282,3745.1172,9093.9297
344056823,2.6658,3720.7031,9918.4707
344056862,2.4810,3720.7031,9231.0518
344056902,2.4810,3745.1172,9291.6230
344056941,2.3490,3730.4688,8762.9785
344056981,2.4018,3750.0000,9006.8096
344057021,2.4018,3730.4688,8959.8994
344057060,2.4018,3759.7656,9030.2646
344057100,2.2171,3745.1172,8303.1523
344057139,2.2435,3764.6484,8445.8174
344057179,2.2962,3745.1172,8599.6934
344057219,2.2962,3793.9453,8711.8145
344057257,2.3490,3725.5859,8751.5088
344057297,2.3754,3754.8828,8919.4326
344057336,2.3226,3740.2344,8687.2002
344057376,2.2962,3769.5313,8655.7539
344057416,2.4546,3730.4688,9156.8193
344057455,2.4810,3745.1172,9291.6230
344057495,2.5866,3818.3594,9876.4580
344057534,2.4546,3725.5859,9144.8340
344057574,2.2962,3730.4688,8566.0576
344057614,2.2962,3764.6484,8644.5420
344057653,2.2698,3754.8828,8523.0127
344057693,2.2962,3764.6484,8644.5420
344057732,2.2962,3720.7031,8543.6328
344057772,2.4282,3710.9375,9010.9336
344057811,2.3226,3735.3516,8675.8594
344057850,2.3490,3754.8828,8820.3281
344057890,2.3226,3740.2344,8687.2002
344057929,2.4546,3745.1172,9192.7754
344057969,2.4810,3735.3516,9267.3945
344058009,2.4546,3750.0000,9204.7607
344058048,2.4282,3740.2344,9082.0732
344058088,2.3490,3740.2344,8785.9180
344058127,2.2435,3759.7656,8434.8633
344058167,2.3226,3750.0000,8709.8818
344058206,2.3490,3735.3516,8774.4482
344058246,2.3754,3754.8828,8919.4326
344058286,2.2962,3759.7656,8633.3301
344058324,2.2698,3754.8828,8523.0127
344058364,2.2435,3769.5313,8456.7715
344058403,2.4546,3750.0000,9204.7607
344058443,2.4282,3745.1172,9093.9297
344058483,2.5338,3691.4063,9353.2246
344058522,2.5866,3833.0078,9914.3467
344058562,2.5866,3710.9375,9598.6035
344058601,2.5338,3730.4688,9452.2012
344058641,2.5338,3706.0547,9390.3408
344058681,2.4546,3720.7031,9132.8486
344058720,2.4018,3754.8828,9018.5371
344058760,2.3754,3740.2344,8884.6357
344058799,2.4282,3750.0000,9105.7861
344058839,2.2962,3750.0000,8610.9053
344058878,2.2962,3779.2969,8678.1787
344058917,2.2435,3745.1172,8402.0000
344058957,2.3490,3769.5313,8854.7373
344058996,2.2962,3745.1172,8599.6934
344059036,2.3226,3764.6484,8743.9053
344059076,2.3754,3745.1172,8896.2344
344059115,2.2962,3769.5313,8655.7539
344059155,2.4282,3740.2344,9082.0732
344059194,2.4810,3745.1172,9291.6230
344059234,2.5602,3706.0547,9488.1572
344059274,2.5866,3745.1172,9687.0117
344059313,2.4810,3730.4688,9255.2803
344059353,2.4282,3735.3516,9070.2168
344059392,2.4282,3745.1172,9093.9297
344059431,2.4282,3740.2344,9082.0732
344059470,2.2962,3745.1172,8599.6934
344059510,2.4546,3745.1172,9192.7754
344059550,2.6130,3735.3516,9760.3418
344059589,2.4018,3730.4688,8959.8994
344059629,2.4018,3754.8828,9018.5371
344059668,2.3754,3730.4688,8861.4385
344059708,2.3754,3759.7656,8931.0313
344059748,2.4282,3720.7031,9034.6465
344059787,2.4282,3740.2344,9082.0732
344059827,2.4282,3715.8203,9022.7900
344059866,2.3226,3764.6484,8743.9053
344059906,2.3490,3754.8828,8820.3281
344059945,2.3226,3774.4141,8766.5869
344059984,2.2962,3720.7031,8543.6328
344060024,2.3490,3784.1797,8889.1475
344060063,2.3226,3750.0000,8709.8818
344060103,2.2435,3764.6484,8445.8174
344060143,2.2698,3745.1172,8500.8467
344060182,2.3490,3750.0000,8808.8584
344060222,2.4810,3710.9375,9206.8232
344060261,2.5338,3720.7031,9427.4570
344060301,2.5074,3608.3984,9047.6631
344060341,2.4546,3735.3516,9168.8047
344060380,2.4018,3759.7656,9030.2646
344060420,2.3226,3730.4688,8664.5176
344060459,2.3226,3759.7656,8732.5635
344060498,2.2435,3740.2344,8391.0459
344060538,2.3754,3730.4688,8861.4385
344060577,2.3490,3735.3516,8774.4482
344060617,2.3490,3759.7656,8831.7979
344060656,2.3754,3730.4688,8861.4385
344060696,2.5602,3740.2344,9575.6631
344060735,2.4810,3696.2891,9170.4805
344060775,2.4810,3759.7656,9327.9658
344060815,2.3754,3710.9375,8815.0439
344060854,2.4018,3750.0000,9006.8096
344060894,2.4282,3735.3516,9070.2168
344060933,2.5074,3725.5859,9341.4980
344060973,2.4546,3735.3516,9168.8047
344061012,2.3226,3696.2891,8585.1309
344061051,2.4018,3740.2344,8983.3545
344061091,2.3226,3740.2344,8687.2002
344061130,2.3490,3759.7656,8831.7979
344061170,2.4282,3710.9375,9010.9336
344061210,2.3226,3745.1172,8698.5410
344061249,2.2698,3745.1172,8500.8467
344061289,2.2698,3764.6484,8545.1797
344061328,2.2171,3779.2969,8378.9307
344061368,2.2435,3774.4141,8467.7256
344061408,2.4018,3735.3516,8971.6270
344061447,2.3754,3750.0000,8907.8330
344061487,2.3490,3745.1172,8797.3887
344061526,2.3490,3779.2969,8877.6777
344061565,2.5338,3725.5859,9439.8291
344061605,2.5074,3740.2344,9378.2275
344061644,2.5866,3710.9375,9598.6035
344061684,2.4546,3740.2344,9180.7900
344061723,2.3490,3725.5859,8751.5088
344061763,2.4546,3710.9375,9108.8779
344061803,2.3490,3769.5313,8854.7373
344061842,2.3754,3759.7656,8931.0313
344061882,2.4282,3730.4688,9058.3594
344061921,2.4018,3745.1172,8995.0820
344061961,2.2698,3735.3516,8478.6797
344062000,2.2435,3759.7656,8434.8633
344062040,2.3754,3740.2344,8884.6357
344062080,2.2698,3691.4063,8378.9307
344062118,2.3490,3725.5859,8751.5088
344062158,2.4282,3730.4688,9058.3594
344062197,2.3754,3730.4688,8861.4385
344062237,2.4018,3735.3516,8971.6270
344062277,2.4018,3720.7031,8936.4443
344062316,2.4546,3725.5859,9144.8340
344062356,2.5074,3730.4688,9353.7412
344062395,2.3490,3754.8828,8820.3281
344062435,2.2962,3745.1172,8599.6934
344062475,2.2962,3759.7656,8633.3301
344062514,2.4282,3745.1172,9093.9297
344062554,2.3754,3750.0000,8907.8330
344062593,2.4282,3735.3516,9070.2168
344062632,2.3490,3750.0000,8808.8584
344062672,2.3490,3750.0000,8808.8584
344062711,2.3226,3745.1172,8698.5410
344062751,2.3754,3754.8828,8919.4326
344062790,2.4282,3730.4688,9058.3594
344062830,2.5338,3666.9922,9291.3652
344062870,2.4546,3720.7031,9132.8486
344062909,2.2435,3759.7656,8434.8633
344062949,2.2435,3730.4688,8369.1367
344062988,2.3226,3754.8828,8721.2227
344063028,2.3754,3725.5859,8849.8398
344063068,2.4282,3735.3516,9070.2168
344063107,2.3490,3730.4688,8762.9785
344063147,2.3754,3754.8828,8919.4326
344063185,2.4018,3725.5859,8948.1719
344063225,2.3226,3745.1172,8698.5410
344063264,2.5338,3720.7031,9427.4570
344063304,2.4282,3754.8828,9117.6426
344063344,2.4018,3706.0547,8901.2607
344063383,2.3490,3745.1172,8797.3887
344063423,2.4546,3730.4688,9156.8193
344063462,2.3754,3730.4688,8861.4385
344063502,2.2698,3764.6484,8545.1797
344063542,2.3226,3754.8828,8721.2227
344063581,2.4546,3754.8828,9216.7461
344063621,2.3226,3730.4688,8664.5176
344063660,2.2698,3740.2344,8489.7627
344063699,2.1907,3725.5859,8161.5186
344063739,2.2962,3769.5313,8655.7539
344063778,2.4810,3725.5859,9243.1660
344063818,2.4546,3764.6484,9240.7168
344063857,2.5338,3740.2344,9476.9443
344063897,2.4282,3754.8828,9117.6426
344063937,2.3226,3720.7031,8641.8359
344063976,2.3490,3745.1172,8797.3887
344064016,2.4282,3720.7031,9034.6465
344064055,2.4018,3696.2891,8877.8057
344064095,2.3754,3750.0000,8907.8330
344064135,2.3754,3730.4688,8861.4385
344064174,2.3490,3745.1172,8797.3887
344064214,2.2435,3740.2344,8391.0459
344064252,2.3226,3759.7656,8732.5635
344064292,2.4282,3735.3516,9070.2168
344064332,2.2171,3764.6484,8346.4541
344064371,2.2171,3745.1172,8303.1523
344064411,2.3226,3754.8828,8721.2227
344064450,2.3490,3735.3516,8774.4482
344064490,2.4018,3730.4688,8959.8994
344064529,2.4282,3706.0547,8999.0771
344064569,2.3754,3750.0000,8907.8330
344064609,2.4282,3769.5313,9153.2119
344064648,2.2962,3764.6484,8644.5420
344064688,2.2435,3735.3516,8380.0908
344064727,2.3754,3754.8828,8919.4326
344064766,2.3490,3730.4688,8762.9785
344064806,2.4018,3750.0000,9006.8096
344064845,2.4546,3730.4688,9156.8193
344064885,2.5074,3715.8203,9317.0117
344064924,2.3754,3745.1172,8896.2344
344064964,2.2698,3740.2344,8489.7627
344065004,2.3490,3759.7656,8831.7979
344065043,2.3226,3740.2344,8687.2002
344065083,2.2962,3779.2969,8678.1787
344065122,2.2962,3750.0000,8610.9053
344065162,2.4282,3740.2344,9082.0732
344065202,2.4018,3725.5859,8948.1719
344065241,2.2962,3754.8828,8622.1182
344065281,2.4018,3730.4688,8959.8994
344065319,2.4810,3750.0000,9303.7373
344065359,2.5338,3706.0547,9390.3408
344065399,2.5338,3735.3516,9464.5732
344065438,2.3490,3720.7031,8740.0391
344065478,2.3490,3754.8828,8820.3281
344065517,2.4282,3725.5859,9046.5029
344065557,2.3754,3740.2344,8884.6357
344065597,2.3754,3754.8828,8919.4326
344065636,2.4810,3745.1172,9291.6230
344065676,2.5602,3730.4688,9550.6611
344065715,2.3754,3735.3516,8873.0371
344065755,2.3490,3750.0000,8808.8584
344065794,2.4282,3745.1172,9093.9297
344065833,2.4282,3750.0000,9105.7861
344065873,2.3754,3730.4688,8861.4385
344065912,2.3754,3754.8828,8919.4326
344065952,2.2698,3745.1172,8500.8467
344065991,2.3490,3754.8828,8820.3281
344066031,2.2962,3745.1172,8599.6934
344066071,2.2962,3764.6484,8644.5420
344066110,2.2698,3740.2344,8489.7627
344066150,2.2698,3730.4688,8467.5967
344066189,2.4282,3740.2344,9082.0732
344066229,2.5338,3725.5859,9439.8291
344066269,2.5602,3696.2891,9463.1553
344066308,2.6921,3715.8203,10003.5280
344066349,2.6658,3676.7578,9801.3232
344066387,2.4546,3735.3516,9168.8047
344066427,2.3490,3754.8828,8820.3281
344066467,2.2698,3754.8828,8523.0127
344066506,2.2435,3750.0000,8412.9541
344066546,2.3226,3754.8828,8721.2227
344066585,2.2171,3769.5313,8357.2803
344066625,2.2435,3750.0000,8412.9541
344066665,2.2962,3754.8828,8622.1182
344066704,2.2962,3764.6484,8644.5420
344066744,2.3490,3735.3516,8774.4482
344066783,2.2962,3745.1172,8599.6934
344066823,2.5074,3720.7031,9329.2549
344066863,2.5074,3720.7031,9329.2549
344066902,2.4546,3730.4688,9156.8193
344066941,2.4546,3725.5859,9144.8340
344066980,2.2962,3759.7656,8633.3301
344067020,2.3490,3750.0000,8808.8584
344067059,2.4018,3725.5859,8948.1719
344067099,2.4546,3637.6953,8929.0977
344067139,2.4018,3740.2344,8983.3545
344067178,2.3226,3740.2344,8687.2002
344067218,2.2698,3759.7656,8534.0957
344067257,2.3226,3759.7656,8732.5635
344067297,2.3226,3764.6484,8743.9053
344067337,2.3226,3740.2344,8687.2002
344067376,2.3754,3745.1172,8896.2344
344067416,2.4810,3720.7031,9231.0518
344067454,2.4810,3735.3516,9267.3945
344067494,2.4282,3720.7031,9034.6465
344067534,2.3490,3759.7656,8831.7979
344067573,2.3490,3720.7031,8740.0391
344067613,2.3754,3745.1172,8896.2344
344067652,2.3226,3735.3516,8675.8594
344067692,2.5338,3740.2344,9476.9443
344067732,2.3490,3730.4688,8762.9785
344067771,2.4018,3754.8828,9018.5371
344067811,2.3226,3725.5859,8653.1768
344067850,2.3226,3740.2344,8687.2002
344067890,2.3754,3720.7031,8838.2412
344067930,2.5866,3735.3516,9661.7520
344067969,2.4018,3725.5859,8948.1719
344068008,2.4018,3764.6484,9041.9922
344068047,2.2171,3735.3516,8281.5020
344068087,2.2435,3750.0000,8412.9541
344068127,2.3490,3745.1172,8797.3887
344068166,2.4282,3754.8828,9117.6426
344068206,2.2698,3730.4688,8467.5967
344068245,2.2435,3754.8828,8423.9082
344068285,2.2435,3745.1172,8402.0000
344068324,2.3490,3725.5859,8751.5088
344068364,2.5074,3715.8203,9317.0117
344068404,2.4546,3730.4688,9156.8193
344068443,2.4546,3701.1719,9084.9072
344068483,2.4018,3735.3516,8971.6270
344068521,2.4810,3720.7031,9231.0518
344068561,2.4810,3745.1172,9291.6230
344068601,2.4546,3720.7031,9132.8486
344068640,2.4810,3725.5859,9243.1660
344068680,2.4810,3745.1172,9291.6230
344068719,2.4018,3720.7031,8936.4443
344068759,2.2171,3764.6484,8346.4541
344068799,2.2962,3730.4688,8566.0576
344068838,2.4018,3813.4766,9159.2686
344068878,2.3490,3574.2188,8395.9434
344068917,2.4018,3750.0000,9006.8096
344068957,2.4810,3720.7031,9231.0518
344068997,2.4018,3745.1172,8995.0820
344069036,2.3226,3735.3516,8675.8594
344069075,2.3490,3730.4688,8762.9785
344069114,2.3490,3730.4688,8762.9785
344069154,2.4282,3735.3516,9070.2168
344069194,2.4546,3735.3516,9168.8047
344069233,2.3226,3730.4688,8664.5176
344069273,2.3490,3754.8828,8820.3281
344069312,2.2435,3764.6484,8445.8174
344069352,2.3490,3750.0000,8808.8584
344069392,2.4282,3735.3516,9070.2168
344069431,2.4810,3735.3516,9267.3945
344069471,2.3490,3725.5859,8751.5088
344069510,2.3754,3754.8828,8919.4326
344069550,2.3226,3710.9375,8619.1543
344069588,2.2962,3720.7031,8543.6328
344069628,2.5074,3657.2266,9170.0947
344069668,2.4810,3745.1172,9291.6230
344069707,2.3226,3735.3516,8675.8594
344069747,2.4018,3745.1172,8995.0820
344069786,2.3754,3735.3516,8873.0371
344069826,2.3490,3750.0000,8808.8584
344069866,2.4546,3720.7031,9132.8486
344069905,2.4546,3740.2344,9180.7900
344069945,2.3754,3735.3516,8873.0371
344069984,2.4282,3735.3516,9070.2168
344070024,2.2962,3750.0000,8610.9053
344070064,2.4546,3735.3516,9168.8047
344070103,2.5074,3720.7031,9329.2549
344070142,2.5338,3706.0547,9390.3408
344070181,2.4018,3750.0000,9006.8096
344070221,2.3754,3730.4688,8861.4385
344070261,2.3226,3769.5313,8755.2461
344070300,2.4018,3715.8203,8924.7158
344070340,2.3754,3745.1172,8896.2344
344070379,2.4282,3706.0547,8999.0771
344070419,2.4810,3735.3516,9267.3945
344070459,2.4546,3720.7031,9132.8486
344070498,2.3754,3740.2344,8884.6357
344070538,2.3754,3759.7656,8931.0313
344070577,2.3226,3720.7031,8641.8359
344070617,2.3226,3710.9375,8619.1543
344070657,2.3226,3779.2969,8777.9277
344070695,2.4282,3725.5859,9046.5029
344070735,2.4018,3740.2344,8983.3545
344070774,2.3226,3769.5313,8755.2461
344070814,2.2962,3740.2344,8588.4814
344070853,2.4018,3720.7031,8936.4443
344070893,2.3754,3725.5859,8849.8398
344070933,2.4282,3740.2344,9082.0732
344070972,2.4546,3710.9375,9108.8779
344071012,2.5602,3745.1172,9588.1641
344071051,2.3490,3735.3516,8774.4482
344071091,2.4282,3740.2344,9082.0732
344071131,2.5338,3627.9297,9192.3887
344071170,2.6130,3715.8203,9709.3066
344071209,2.5866,3710.9375,9598.6035
344071248,2.5074,3710.9375,9304.7686
344071288,2.4018,3750.0000,9006.8096
344071328,2.3754,3740.2344,8884.6357
344071367,2.2698,3750.0000,8511.9297
344071407,2.3490,3896.4844,9152.9541
344071446,2.4282,3745.1172,9093.9297
344071486,2.4282,3715.8203,9022.7900
344071526,2.2698,3774.4141,8567.3457
344071565,2.3226,3740.2344,8687.2002
344071605,2.2698,3759.7656,8534.0957
344071644,2.3754,3715.8203,8826.6426
344071684,2.4810,3725.5859,9243.1660
344071724,2.6130,3710.9375,9696.5488
344071762,2.5074,3710.9375,9304.7686
344071802,2.4546,3745.1172,9192.7754
344071841,2.5074,3710.9375,9304.7686
344071881,2.3754,3769.5313,8954.2285
